losses_train,losses_eval,accuracies_eval
2.3100743293762207,8.87597428894043,0.03333333333333333
2.3486456871032715,9.009320765177408,0.03333333333333333
2.3452095985412598,8.975490702311198,0.03333333333333333
2.326772689819336,8.967433624267578,0.03333333333333333
2.301224946975708,8.934020248413086,0.03333333333333333
2.307777166366577,8.910668818155925,0.03333333333333333
2.310814380645752,8.888569697062174,0.03333333333333333
2.3182928562164307,8.880197285970052,0.03333333333333333
2.3320024013519287,8.859701914469401,0.03333333333333333
2.3608899116516113,8.8404064839681,0.03333333333333333
2.3217246532440186,8.806501622517903,0.03333333333333333
2.350346088409424,8.798092051188151,0.03333333333333333
2.329404830932617,8.762180633544922,0.03333333333333333
2.3195464611053467,8.766394419352213,0.03333333333333333
2.3001911640167236,8.730414932250977,0.03333333333333333
